id,chr,type,stage,duplicate_1,duplicate_2,duplicate_3,mean,sd
GG6AChr10FK7,chr10,FK,D5,0,0.282583,0.138098,0.140227,0.115373849
GG6AChr2FK14,chr2,FK,E14F,0.273569,0.010421,NA,0.141995,0.131574
GG6AChr27FK41,chr27,FK,E9D,0.129238,0.156866,NA,0.143052,0.013814
GG6AChr27FK38,chr27,FK,D3,0.042273,0.387977,0,0.143416667,0.173789277
GG6AChr27FK21,chr27,FK,E7E,0.071306,0.216022,NA,0.143664,0.072358
GG6AChr25Scale5,chr25,scale,E12F,0.108337,0.179648,NA,0.1439925,0.0356555
GG6AChr27FK39,chr27,FK,E12F,0.048591,0.241966,NA,0.1452785,0.0966875
GG6AChr27FK58,chr27,FK,D3,0.077214,0.361658,0,0.146290667,0.155515951
GG6AChr2FK22,chr2,FK,D7,0.12564,0.223835,0.090429,0.146634667,0.056449814
GG6AChr2FK5,chr2,FK,E9E,0.294348,0,NA,0.147174,0.147174
GG6AChr2FK12,chr2,FK,E16F,0.2,0.096058,NA,0.148029,0.051971
GG6AChr27FK29,chr27,FK,D3,0,0.34375,0.10164,0.148463333,0.14418815
GG6AChr27FK35,chr27,FK,D5,0.346929,0.062035,0.036901,0.148621667,0.14059938
GG6AChr2FK4,chr2,FK,E9E,0.297878,0,NA,0.148939,0.148939
GG6AChr2FK6,chr2,FK,D3,0.032529,0.034377,0.380246,0.149050667,0.163481529
GG6AChr27FK41,chr27,FK,D4,0.338812,0.109191,0,0.149334333,0.141202002
GG6AChr2FK28,chr2,FK,E16F,0.299239,0,NA,0.1496195,0.1496195
GG6AChr25FK8,chr25,FK,D5,0,0.384963,0.069504,0.151489,0.167511757
GG6AChr27FK38,chr27,FK,E9E,0.168142,0.134956,NA,0.151549,0.016593
GG6AChr27FK2,chr27,FK,E12F,0.049993,0.254882,NA,0.1524375,0.1024445
GG6AChr27FK79,chr27,FK,D3,0,0.459657,0,0.153219,0.216684388
GG6AChr27FK3,chr27,FK,D5,0.24092,0.219703,0,0.153541,0.108914858
GG6AChr2FK14,chr2,FK,D7,0.218059,0,0.243346,0.153801667,0.10924307
GG6AChr2FK4,chr2,FK,E12F,0.139473,0.169103,NA,0.154288,0.014815
GG6AChr27FK27,chr27,FK,E9D,0.071681,0.237257,NA,0.154469,0.082788
GG6AChr27FK38,chr27,FK,D4,0.465596,0,0,0.155198667,0.219484059
GG6AChr2FK6,chr2,FK,D6,0.050968,0.029637,0.390171,0.156925333,0.165159334
GG6AChr27FK40,chr27,FK,E7E,0.083598,0.230722,NA,0.15716,0.073562
GG6AChr27FK36,chr27,FK,D3,0.016304,0.457636,0,0.15798,0.211993308
GG6AChr27FK40,chr27,FK,D3,0.056365,0.417636,0,0.158000333,0.185026598
GG6AChr27FK6,chr27,FK,E9E,0.317365,0,NA,0.1586825,0.1586825
GG6AChr27FK23,chr27,FK,D5,0.348972,0.114997,0.012149,0.158706,0.140938026
GG6AChr27FK29,chr27,FK,D5,0.239648,0.236483,0,0.158710333,0.112232591
GG6AChr25Claw2,chr25,claw,E9E,0.321246,0,NA,0.160623,0.160623
GG6AChr27FK53,chr27,FK,D3,0.177974,0.306036,0,0.161336667,0.125491325
GG6AChr27FK79,chr27,FK,E9E,0.044259,0.279364,NA,0.1618115,0.1175525
GG6AChr27FK27,chr27,FK,E7E,0,0.325139,NA,0.1625695,0.1625695
GG6AChr27FK17,chr27,FK,E14F,0.058593,0.266923,NA,0.162758,0.104165
GG6AChr25FK1,chr25,FK,D5,0.250604,0.223603,0.015461,0.163222667,0.105063143
GG6AChr27FK29,chr27,FK,E9D,0.149425,0.179612,NA,0.1645185,0.0150935
GG6AChr27FK54,chr27,FK,E9D,0.130345,0.204821,NA,0.167583,0.037238
GG6AChr25Scale20,chr25,scale,E9E,0.098567,0.238181,NA,0.168374,0.069807
GG6AChr2FK17,chr2,FK,E12F,0.207029,0.130031,NA,0.16853,0.038499
GG6AChr27FK42,chr27,FK,E9D,0.307947,0.029317,NA,0.168632,0.139315
GG6AChr2FK9,chr2,FK,D6,0.105355,0.270443,0.132612,0.16947,0.072260621
GG6AChr27FK77,chr27,FK,D3,0,0.51405,0,0.17135,0.242325494
GG6AChr27FK22,chr27,FK,D4,0.211,0,0.307348,0.172782667,0.128351397
GG6AChr2FK12,chr2,FK,E14F,0.269599,0.076474,NA,0.1730365,0.0965625
GG6AChr27FK51,chr27,FK,D3,0,0.522096,0,0.174032,0.246118415
GG6AChr2FK29,chr2,FK,E12F,0.182783,0.167292,NA,0.1750375,0.0077455
GG6AChr25Claw5,chr25,claw,E9E,0.201243,0.151631,NA,0.176437,0.024806
GG6AChr2FK5,chr2,FK,E12F,0.229029,0.125016,NA,0.1770225,0.0520065
GG6AChr27FK13,chr27,FK,D3,0.063072,0.469956,0,0.177676,0.208271006
GG6AChr27FK84,chr27,FK,D4,0.36432,0.170119,0,0.178146333,0.148841289
GG6AChr27FK48,chr27,FK,D4,0.209266,0.331165,0,0.180143667,0.136756833
GG6AChr2FK12,chr2,FK,D4,0,0.540561,0,0.180187,0.254822899
GG6AChr10FK6,chr10,FK,D5,0,0.541086,0,0.180362,0.255070387
GG6AChr27FK6,chr27,FK,E9D,0.213273,0.151023,NA,0.182148,0.031125
GG6AChr27FK37,chr27,FK,D3,0.099734,0.15342,0.29466,0.182604667,0.082210482
GG6AChr27FK77,chr27,FK,E9D,0.098959,0.268452,NA,0.1837055,0.0847465
GG6AChr25FK7,chr25,FK,D4,0.556168,0,0,0.185389333,0.26218011
GG6AChr27FK16,chr27,FK,E9E,0.239336,0.13333,NA,0.186333,0.053003
GG6AChr25Claw4,chr25,claw,E12F,0.373233,0,NA,0.1866165,0.1866165
GG6AChr27FK16,chr27,FK,E12F,0.132445,0.241828,NA,0.1871365,0.0546915
GG6AChr27FK33,chr27,FK,D5,0.452068,0.07301,0.036824,0.187300667,0.187800714
GG6AChr25FK3,chr25,FK,D5,0.205603,0.365033,0,0.190212,0.14942096
GG6AChr25FK12,chr25,FK,E7D,0.300805,0.079963,NA,0.190384,0.110421
GG6AChr27FK11,chr27,FK,E9E,0.139087,0.243339,NA,0.191213,0.052126
GG6AChr27FK52,chr27,FK,D5,0.242995,0.342139,0,0.195044667,0.143734013
GG6AChr27FK18,chr27,FK,E12F,0.192546,0.197595,NA,0.1950705,0.0025245
GG6AChr27FK78,chr27,FK,E9E,0.393176,0,NA,0.196588,0.196588
GG6AChr2FK5,chr2,FK,D3,0.066043,0.062526,0.464432,0.197667,0.188636805
GG6AChr27FK50,chr27,FK,D6,0.116187,0.212278,0.2761,0.201521667,0.065725773
GG6AChr25Ktn1,chr25,ktn,D3,0.055523,0.434214,0.115803,0.201846667,0.166141211
GG6AChr27FK45,chr27,FK,E9D,0.305409,0.103905,NA,0.204657,0.100752
GG6AChr27FK30,chr27,FK,D5,0.606818,0,0.014971,0.207263,0.282594151
GG6AChr27FK36,chr27,FK,D5,0.41859,0.206195,0,0.208261667,0.1708949
GG6AChr2FK4,chr2,FK,D6,0.064091,0.060172,0.50369,0.209317667,0.208158822
GG6AChr25Ktn5,chr25,ktn,D5,0,0.304209,0.327598,0.210602333,0.149224146
GG6AChr27FK55,chr27,FK,D3,0,0.635064,0,0.211688,0.299372041
GG6AChr25Scale18,chr25,scale,E9E,0.423433,0,NA,0.2117165,0.2117165
GG6AChr27FK43,chr27,FK,D5,0.431959,0.189794,0.015498,0.212417,0.170770394
GG6AChr27FK38,chr27,FK,D5,0.590353,0.034255,0.014906,0.213171333,0.266824666
GG6AChr27FK2,chr27,FK,D5,0.607596,0.012105,0.028029,0.21591,0.277040112
GG6AChr27FK36,chr27,FK,E9E,0.263269,0.169706,NA,0.2164875,0.0467815
GG6AChr2FK23,chr2,FK,E14F,0.383161,0.052586,NA,0.2178735,0.1652875
GG6AChr27FK4,chr27,FK,D5,0.38848,0.123481,0.146401,0.219454,0.119885148
GG6AChr25FK7,chr25,FK,D5,0,0.252507,0.407303,0.219936667,0.16786811
GG6AChr27FK4,chr27,FK,D4,0.297955,0.253477,0.11036,0.220597333,0.080036556
GG6AChr25Scale1,chr25,scale,E12F,0.250454,0.191922,NA,0.221188,0.029266
GG6AChr25Ktn13,chr25,ktn,E9D,0,0.443271,NA,0.2216355,0.2216355
GG6AChr27FK49,chr27,FK,E12F,0.340854,0.103178,NA,0.222016,0.118838
GG6AChr25Ktn6,chr25,ktn,E14F,0.271679,0.172942,NA,0.2223105,0.0493685
GG6AChr2FK19,chr2,FK,E14F,0.316523,0.131439,NA,0.223981,0.092542
GG6AChr27FK28,chr27,FK,D3,0.173747,0.150208,0.353369,0.225774667,0.090733149
GG6AChr25FL3,chr25,FL,E9E,0.233088,0.218768,NA,0.225928,0.00716
GG6AChr27FK23,chr27,FK,D4,0.480789,0.115709,0.085642,0.22738,0.179607159
GG6AChr6BKJ,chr6,BKJ,E14F,0.390282,0.064988,NA,0.227635,0.162647
GG6AChr2FK20,chr2,FK,E7E,0.296905,0.158371,NA,0.227638,0.069267
GG6AChr2FK5,chr2,FK,D5,0.063936,0.535416,0.087922,0.229091333,0.21682548
GG6AChr27FK45,chr27,FK,D3,0.016851,0.670746,0,0.229199,0.312296658
GG6AChr27FK79,chr27,FK,E7E,0.132535,0.327148,NA,0.2298415,0.0973065
GG6AChr27FK48,chr27,FK,D5,0.426474,0.268235,0,0.231569667,0.17602704
GG6AChr2FK4,chr2,FK,D3,0.066043,0.104695,0.526569,0.232435667,0.208581411
GG6AChr25FL4,chr25,FL,E16F,0.338275,0.128524,NA,0.2333995,0.1048755
GG6AChr2FK18,chr2,FK,D7,0.35179,0.018796,0.342139,0.237575,0.15475028
GG6AChr2FK6,chr2,FK,E7E,0.367972,0.112753,NA,0.2403625,0.1276095
GG6AChr27FK42,chr27,FK,D3,0,0.726196,0,0.242065333,0.342332077
GG6AChr27FK9,chr27,FK,E9E,0.488526,0,NA,0.244263,0.244263
GG6AChr27FK63,chr27,FK,E9E,0.491354,0,NA,0.245677,0.245677
GG6AChr27FK24,chr27,FK,D3,0,0.466015,0.274229,0.246748,0.191239639
GG6AChr25Claw3,chr25,claw,E9D,0.262866,0.232468,NA,0.247667,0.015199
GG6AChr27FK62,chr27,FK,E9E,0.176786,0.321113,NA,0.2489495,0.0721635
GG6AChr25Ktn2,chr25,ktn,E7D,0.234448,0.265684,NA,0.250066,0.015618
GG6AChr27FK64,chr27,FK,E12F,0.500994,0,NA,0.250497,0.250497
GG6AChr27FK40,chr27,FK,D4,0.752949,0,0,0.250983,0.354943563
GG6AChr27FK39,chr27,FK,D4,0,0.456405,0.30099,0.252465,0.189459561
GG6AChr2FK9,chr2,FK,D3,0.477496,0.05557,0.224903,0.252656333,0.173364881
GG6AChr27FK58,chr27,FK,E9E,0.310995,0.194468,NA,0.2527315,0.0582635
GG6AChr27FK46,chr27,FK,D5,0.748614,0.014836,0,0.254483333,0.349455637
GG6AChr2FK6,chr2,FK,E9E,0.512164,0,NA,0.256082,0.256082
GG6AChr25FL2,chr25,FL,D3,0.1861,0.582241,0,0.256113667,0.242799754
GG6AChr2FK30,chr2,FK,E14F,0.409667,0.102926,NA,0.2562965,0.1533705
GG6AChr27FK1,chr27,FK,E7E,0.327424,0.185612,NA,0.256518,0.070906
GG6AChr27FK13,chr27,FK,E7E,0.251286,0.268646,NA,0.259966,0.00868
GG6AChr25Ktn11,chr25,ktn,E9D,0.086351,0.435484,NA,0.2609175,0.1745665
GG6AChr27FK64,chr27,FK,D3,0,0.782881,0,0.260960333,0.369053643
GG6AChr27FK13,chr27,FK,D5,0.788362,0,0,0.262787333,0.371637411
GG6AChr25Ktn9,chr25,ktn,E12F,0.316858,0.20998,NA,0.263419,0.053439
GG6AChr27FK82,chr27,FK,E9E,0.52853,0,NA,0.264265,0.264265
GG6AChr25Ktn1,chr25,ktn,D4,0.038263,0.490807,0.264994,0.264688,0.184750441
GG6AChr27FK8,chr27,FK,D3,0,0.807977,0,0.269325667,0.38088401
GG6AChr27FK27,chr27,FK,E9E,0.451052,0.092735,NA,0.2718935,0.1791585
GG6AChr2FK29,chr2,FK,D6,0.110602,0.030086,0.688763,0.276483667,0.293372793
GG6AChr27FK22,chr27,FK,D5,0.832976,0,0,0.277658667,0.392668652
GG6AChr2FK7,chr2,FK,E14F,0.363108,0.194702,NA,0.278905,0.084203
GG6AChr27FK46,chr27,FK,D4,0.110113,0.6508,0.077395,0.279436,0.262933493
GG6AChr25Ktn1,chr25,ktn,D5,0.324592,0.127736,0.387774,0.280034,0.110736931
GG6AChr25Ktn5,chr25,ktn,E16F,0.151613,0.408782,NA,0.2801975,0.1285845
GG6AChr25FK14,chr25,FK,D3,0,0.841677,0,0.280559,0.396770343
GG6AChr25Scale14,chr25,scale,D3,0.482417,0.34664,0.015677,0.281578,0.19602101
GG6AChr27FK40,chr27,FK,E9E,0.261378,0.305668,NA,0.283523,0.022145
GG6AChr25Scale18,chr25,scale,E7E,0.339516,0.22976,NA,0.284638,0.054878
GG6AChr2FK5,chr2,FK,D6,0.142648,0.060172,0.654636,0.285818667,0.262957844
GG6AChr2FK29,chr2,FK,E7D,0.573677,0,NA,0.2868385,0.2868385
GG6AChr27FK78,chr27,FK,D3,0,0.863757,0,0.287919,0.407178955
GG6AChr25Ktn5,chr25,ktn,D6,0,0.200035,0.66665,0.288895,0.279317776
GG6AChr25Scale10,chr25,scale,D3,0.22101,0.648609,0,0.289873,0.269233472
GG6AChr25Ktn14,chr25,ktn,E16F,0.345652,0.234195,NA,0.2899235,0.0557285
GG6AChr25Claw3,chr25,claw,E9E,0.585126,0,NA,0.292563,0.292563
GG6AChr25Scale16,chr25,scale,E7E,0.100431,0.485819,NA,0.293125,0.192694
GG6AChr27FK41,chr27,FK,D5,0.535068,0.263544,0.081667,0.293426333,0.186302321
GG6AChr27FK11,chr27,FK,D4,0.587595,0.17438,0.118551,0.293508667,0.209195758
GG6AChr25FK3,chr25,FK,D4,0.088821,0.599097,0.201597,0.296505,0.218862278
GG6AChr27FK41,chr27,FK,D3,0,0.895019,0,0.298339667,0.421916003
GG6AChr25Scale11,chr25,scale,E14F,0.19132,0.408121,NA,0.2997205,0.1084005
GG6AChr27FK69,chr27,FK,E14F,0.066562,0.533231,NA,0.2998965,0.2333345
GG6AChr2FK29,chr2,FK,D5,0.145077,0.753354,0.016874,0.305101667,0.321254435
GG6AChr27FK24,chr27,FK,D5,0.683655,0.195628,0.036256,0.305179667,0.275417915
GG6AChr10FK3,chr10,FK,E9D,0.242925,0.371824,NA,0.3073745,0.0644495
GG6AChr27FK5,chr27,FK,E9E,0.037097,0.582004,NA,0.3095505,0.2724535
GG6AChr27FK59,chr27,FK,E7E,0.075122,0.545726,NA,0.310424,0.235302
GG6AChr27FK79,chr27,FK,E9D,0.321486,0.321723,NA,0.3216045,0.0001185
GG6AChr25Scale15,chr25,scale,E12F,0.314505,0.333348,NA,0.3239265,0.0094215
GG6AChr25Scale8,chr25,scale,D3,0.329609,0.645166,0,0.324925,0.26340874
GG6AChr27FK63,chr27,FK,D3,0,0.975125,0,0.325041667,0.459678333
GG6AChr25Ktn11,chr25,ktn,D7,0.327397,0.344213,0.313435,0.328348333,0.01258306
GG6AChr27FK53,chr27,FK,E9D,0.377634,0.280032,NA,0.328833,0.048801
GG6AChr2FK6,chr2,FK,E14F,0.553072,0.107136,NA,0.330104,0.222968
GG6AChr25Ktn11,chr25,ktn,D6,0.326843,0.322898,0.346732,0.332157667,0.010430697
GG6AChr27FK84,chr27,FK,E9E,0.360472,0.311334,NA,0.335903,0.024569
GG6AChr25Ktn11,chr25,ktn,D3,0.348725,0.341163,0.328835,0.339574333,0.008197395
GG6AChr25Ktn11,chr25,ktn,D4,0.339704,0.344398,0.334812,0.339638,0.003913746
GG6AChr27FK79,chr27,FK,D6,0.286264,0.315111,0.419026,0.340133667,0.057014838
GG6AChr25Ktn11,chr25,ktn,E9E,0.681905,0,NA,0.3409525,0.3409525
GG6AChr27FK23,chr27,FK,E9E,0.664122,0.020927,NA,0.3425245,0.3215975
GG6AChr25Scale13,chr25,scale,E12F,0.446724,0.243264,NA,0.344994,0.10173
GG6AChr27FK14,chr27,FK,E12F,0.349335,0.342617,NA,0.345976,0.003359
GG6AChr27FK29,chr27,FK,E9E,0.492681,0.200831,NA,0.346756,0.145925
GG6AChr27FK43,chr27,FK,D3,0.022953,0.516108,0.50293,0.347330333,0.229432497
GG6AChr25FK4,chr25,FK,D3,0.280764,0.772023,0,0.350929,0.319058222
GG6AChr27FK11,chr27,FK,E12F,0.087721,0.616507,NA,0.352114,0.264393
GG6AChr27FK42,chr27,FK,E7E,0.336786,0.368845,NA,0.3528155,0.0160295
GG6AChr2FK4,chr2,FK,D5,0.342294,0.437925,0.286857,0.355692,0.062396661
GG6AChr27FK54,chr27,FK,E9E,0.411585,0.305958,NA,0.3587715,0.0528135
GG6AChr25Scale7,chr25,scale,E12F,0.327577,0.393739,NA,0.360658,0.033081
GG6AChr25Ktn1,chr25,ktn,D7,0.676846,0.288203,0.118522,0.361190333,0.233704636
GG6AChr27FK3,chr27,FK,E7E,0.367992,0.357611,NA,0.3628015,0.0051905
GG6AChr27FK53,chr27,FK,D5,0.260056,0.847148,0,0.369068,0.354332843
GG6AChr27FK69,chr27,FK,E7E,0.190145,0.551479,NA,0.370812,0.180667
GG6AChr25Scale4,chr25,scale,D3,0.233867,0.879045,0,0.370970667,0.371732959
GG6AChr27FK4,chr27,FK,D3,0.268898,0.344871,0.50074,0.371503,0.09650432
GG6AChr25Ktn11,chr25,ktn,D5,0.420906,0.317662,0.379782,0.372783333,0.042438716
GG6AChr25Ktn8,chr25,ktn,E7D,0.421807,0.325545,NA,0.373676,0.048131
GG6AChr27FK84,chr27,FK,E9D,0.452151,0.308928,NA,0.3805395,0.0716115
GG6AChr27FK86,chr27,FK,D4,0.312757,0.722912,0.112868,0.382845667,0.253932716
GG6AChr25FK10,chr25,FK,D5,0.36886,0.248458,0.532832,0.383383333,0.116548526
GG6AChr25Scale19,chr25,scale,E14F,0.593095,0.179284,NA,0.3861895,0.2069055
GG6AChr25Scale8,chr25,scale,E12F,0.449046,0.334598,NA,0.391822,0.057224
GG6AChr25Ktn14,chr25,ktn,D4,0.163405,0.935669,0.084455,0.394509667,0.384012451
GG6AChr2FK15,chr2,FK,D7,0,0.563008,0.625357,0.396121667,0.281254488
GG6AChr2FK12,chr2,FK,D7,0.366474,0.428337,0.403817,0.399542667,0.025435672
GG6AChr27FK79,chr27,FK,E16F,0.480036,0.319876,NA,0.399956,0.08008
GG6AChr25FK4,chr25,FK,E14F,0.009653,0.796674,NA,0.4031635,0.3935105
GG6AChr27FK12,chr27,FK,E12F,0.366712,0.441282,NA,0.403997,0.037285
GG6AChr25Ktn8,chr25,ktn,E14F,0.483491,0.331215,NA,0.407353,0.076138
GG6AChr25Ktn5,chr25,ktn,D4,0.193074,0.324432,0.713074,0.410193333,0.220780818
GG6AChr27FK1,chr27,FK,E12F,0.336879,0.491445,NA,0.414162,0.077283
GG6A_Chr6_BKJ,chr6,BKJ,E14F,0.212467,0.617818,NA,0.4151425,0.2026755
GG6AChr27FK2,chr27,FK,D4,0.574139,0.438213,0.246158,0.419503333,0.134549676
GG6AChr27FK3,chr27,FK,E9E,0.60511,0.248219,NA,0.4266645,0.1784455
GG6AChr27FK40,chr27,FK,D5,1.067448,0.206406,0.014906,0.429586667,0.45776149
GG6AChr25Scale15,chr25,scale,D3,0,1.065102,0.225838,0.430313333,0.45823443
GG6AChr27FK37,chr27,FK,D5,1.028097,0.147504,0.121692,0.432431,0.421331265
GG6AChr27FK9,chr27,FK,D5,0.433018,0.694938,0.17658,0.434845333,0.211622712
GG6AChr25Scale12,chr25,scale,D3,0.580649,0.729932,0,0.436860333,0.314861416
GG6AChr25Scale5,chr25,scale,D3,0.458898,0.834521,0.019342,0.437587,0.333136428
GG6AChr10FK7,chr10,FK,D4,0.359893,0.643464,0.318571,0.440642667,0.144405094
GG6AChr27FK9,chr27,FK,D3,0.061553,0.330676,0.929745,0.440658,0.36286946
GG6AChr27FK13,chr27,FK,E9E,0.105049,0.779222,NA,0.4421355,0.3370865
GG6AChr27FK31,chr27,FK,D5,1.011242,0.283896,0.035386,0.443508,0.414069822
GG6AChr2FK1,chr2,FK,D7,0.463916,0.180023,0.695566,0.446501667,0.210829458
GG6AChr2FK30,chr2,FK,D7,0.436037,0.426388,0.494372,0.452265667,0.030033129
GG6AChr27FK9,chr27,FK,D4,0,0.935143,0.425026,0.453389667,0.382296988
GG6AChr25FL4,chr25,FL,D4,0.32181,0.913776,0.126665,0.454083667,0.334672152
GG6AChr25Scale9,chr25,scale,D6,0.105751,0.638506,0.652208,0.465488333,0.254434206
GG6AChr25FK9,chr25,FK,E9D,0.469365,0.463005,NA,0.466185,0.00318
GG6AChr27FK24,chr27,FK,D4,0.673832,0.539353,0.205424,0.472869667,0.196920523
GG6AChr2FK19,chr2,FK,D7,0.492677,0.195985,0.738535,0.475732333,0.221818946
GG6AChr25Ktn12,chr25,ktn,E9E,0.538321,0.442796,NA,0.4905585,0.0477625
GG6AChr10FK2,chr10,FK,E7D,0.820341,0.161338,NA,0.4908395,0.3295015
GG6AChr25Claw3,chr25,claw,D3,0.964279,0.28422,0.22905,0.492516333,0.334346071
GG6AChr27FK48,chr27,FK,E9E,0.834017,0.152487,NA,0.493252,0.340765
GG6AChr10FK5,chr10,FK,D3,0.286268,0.720208,0.497571,0.501349,0.177175404
GG6AChr27FK9,chr27,FK,E14F,0.78111,0.22419,NA,0.50265,0.27846
GG6AChr10FK4,chr10,FK,D4,0.597,0.456484,0.457746,0.503743333,0.065944434
GG6AChr2FK29,chr2,FK,E9E,1.008922,0,NA,0.504461,0.504461
GG6AChr27FK45,chr27,FK,E9E,0.694375,0.319862,NA,0.5071185,0.1872565
GG6AChr27FK41,chr27,FK,E9E,0.47545,0.546318,NA,0.510884,0.035434
GG6AChr27FK30,chr27,FK,E7E,0.791249,0.243238,NA,0.5172435,0.2740055
GG6AChr27FK12,chr27,FK,E7E,0.730996,0.307155,NA,0.5190755,0.2119205
GG6AChr27FK9,chr27,FK,D6,0.059734,0.074463,1.465696,0.533297667,0.659332604
GG6AChr25FL1,chr25,FL,D5,0.26446,0.81163,0.541106,0.539065333,0.223385878
GG6AChr10FK1,chr10,FK,D4,0.789449,0.293772,0.551657,0.544959333,0.2024147
GG6AChr2FK29,chr2,FK,E7E,0.966752,0.125095,NA,0.5459235,0.4208285
GG6AChr27FK48,chr27,FK,E12F,0.361297,0.735643,NA,0.54847,0.187173
GG6AChr27FK59,chr27,FK,E12F,0.536766,0.571646,NA,0.554206,0.01744
GG6AChr25Claw4,chr25,claw,E16F,0.685518,0.43458,NA,0.560049,0.125469
GG6AChr27FK43,chr27,FK,D4,0.750365,0.806165,0.140375,0.565635,0.30156587
GG6AChr27FK19,chr27,FK,E7E,0.747765,0.383882,NA,0.5658235,0.1819415
GG6AChr25Scale4,chr25,scale,E12F,0.362357,0.791516,NA,0.5769365,0.2145795
GG6AChr2FK28,chr2,FK,D7,0.534398,0.430871,0.76722,0.577496333,0.140655044
GG6AChr25Scale6,chr25,scale,D3,0.428456,1.33461,0,0.587688667,0.556364536
GG6AChr25FK3,chr25,FK,D3,0.32424,1.44149,0,0.588576667,0.617456482
GG6AChr27FK79,chr27,FK,D5,0.088234,1.419321,0.299176,0.602243667,0.584143623
GG6AChr25FK5,chr25,FK,E9D,0.90722,0.303605,NA,0.6054125,0.3018075
GG6AChr25Ktn11,chr25,ktn,E7D,0.133505,1.077781,NA,0.605643,0.472138
GG6AChr25Scale21,chr25,scale,D3,0.773645,1.052151,0,0.608598667,0.445110961
GG6AChr25Ktn9,chr25,ktn,D3,0.604125,1.222381,0,0.608835333,0.499046068
GG6AChr25Ktn11,chr25,ktn,E16F,0.581415,0.641042,NA,0.6112285,0.0298135
GG6AChr27FK37,chr27,FK,D4,0.735602,0.729592,0.395358,0.620184,0.158994922
GG6AChr2FK4,chr2,FK,D4,0,1.654487,0.232987,0.629158,0.731229742
GG6AChr25Scale19,chr25,scale,E16F,0.808696,0.453934,NA,0.631315,0.177381
GG6AChr27FK42,chr27,FK,E9E,0.990561,0.273669,NA,0.632115,0.358446
GG6AChr2FK5,chr2,FK,E7E,1.006335,0.260548,NA,0.6334415,0.3728935
GG6AChr25FK8,chr25,FK,D3,0.579855,1.322626,0,0.634160333,0.541323493
GG6AChr25Ktn13,chr25,ktn,E7E,1.268885,0,NA,0.6344425,0.6344425
GG6AChr25FK9,chr25,FK,D5,0.241274,0.069968,1.595005,0.635415667,0.682126676
GG6AChr25Claw1,chr25,claw,E12F,0.536851,0.735582,NA,0.6362165,0.0993655
GG6AChr25Ktn6,chr25,ktn,E12F,0.480324,0.798297,NA,0.6393105,0.1589865
GG6AChr27FK13,chr27,FK,D4,0.177621,0.500913,1.253756,0.644096667,0.450845728
GG6AChr2FK4,chr2,FK,E7E,1.046585,0.256264,NA,0.6514245,0.3951605
GG6AChr27FK86,chr27,FK,D3,0,0.179444,1.878645,0.686029667,0.846482344
GG6AChr27FK25,chr27,FK,E12F,0.628657,0.744855,NA,0.686756,0.058099
GG6AChr25Scale1,chr25,scale,D3,0.546478,1.474526,0.042007,0.687670333,0.593284152
GG6AChr25FK9,chr25,FK,E9E,1.036595,0.340854,NA,0.6887245,0.3478705
GG6AChr10FK4,chr10,FK,E9E,0,1.39278,NA,0.69639,0.69639
GG6AChr25Claw1,chr25,claw,E16F,0.902278,0.494762,NA,0.69852,0.203758
GG6AChr27FK21,chr27,FK,E12F,0.73947,0.66653,NA,0.703,0.03647
GG6AChr27FK25,chr27,FK,E9E,0.622665,0.785905,NA,0.704285,0.08162
GG6AChr25Scale20,chr25,scale,E7E,0.764499,0.67042,NA,0.7174595,0.0470395
GG6AChr25FK6,chr25,FK,D3,0.38059,1.77654,0,0.719043333,0.76373494
GG6AChr25Claw5,chr25,claw,E12F,0.981173,0.458696,NA,0.7199345,0.2612385
GG6AChr2FK29,chr2,FK,E14F,1.225559,0.223624,NA,0.7245915,0.5009675
GG6AChr25Scale16,chr25,scale,E9D,1.081069,0.377512,NA,0.7292905,0.3517785
GG6AChr25FK10,chr25,FK,D3,0.458161,1.732671,0,0.730277333,0.733063286
GG6AChr25Scale19,chr25,scale,D3,0.462142,1.758799,0,0.740313667,0.744481067
GG6AChr10FK5,chr10,FK,E9E,0.17843,1.302533,NA,0.7404815,0.5620515
GG6AChr27FK86,chr27,FK,D6,0.205167,1.710751,0.317783,0.744567,0.684740453
GG6AChr27FK2,chr27,FK,E14F,0.214191,1.281206,NA,0.7476985,0.5335075
GG6AChr27FK53,chr27,FK,E9E,0.922799,0.573069,NA,0.747934,0.174865
GG6AChr27FK31,chr27,FK,D3,0.057623,1.661746,0.556247,0.758538667,0.670320365
GG6AChr10FK1,chr10,FK,D5,0.921007,1.067775,0.286913,0.758565,0.338847968
GG6AChr27FK35,chr27,FK,E12F,0.779011,0.751773,NA,0.765392,0.013619
GG6AChr10FK7,chr10,FK,D3,0.377087,1.976509,0,0.784532,0.856798509
GG6AChr25FK4,chr25,FK,E9D,0.549887,1.040862,NA,0.7953745,0.2454875
GG6AChr27FK51,chr27,FK,E12F,1.596141,0,NA,0.7980705,0.7980705
GG6AChr25Claw8,chr25,claw,E16F,0.837708,0.79877,NA,0.818239,0.019469
GG6AChr25Ktn10,chr25,ktn,E12F,1.028859,0.609476,NA,0.8191675,0.2096915
GG6AChr2FK17,chr2,FK,E16F,0.986623,0.667551,NA,0.827087,0.159536
GG6AChr27FK10,chr27,FK,E16F,0.926909,0.733175,NA,0.830042,0.096867
GG6AChr25FK2,chr25,FK,E9D,1.677456,0,NA,0.838728,0.838728
